time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,6.709937788070803,-8.980301838135597,25.803976423214955,5.973277178524473,6.067588415651592,0.0,4.896250482746615,-6.158100515367841,4.77674900124719,-0.20099474260362346,-0.024360518695906677,0.0,463.08736857446587,460.1604588019805,461.0745509239324,459.2406846437137
4.499999999999992,7.006598357428476,-9.355267459590744,26.08731331935081,5.9617797027803725,6.06637216389171,0.0,4.992383117019787,-6.341753483209431,4.667249231720155,-0.17750709543441143,-0.013141180851991672,0.0,433.27027060533527,434.21278367556937,433.3380351106121,435.27125413796637
4.559999999999991,7.309380403449543,-9.741981224287581,26.365553510688827,5.9517004150204755,6.065995117418343,0.0,5.10016407442583,-6.549615234289361,4.606556284954732,-0.15369702940424995,0.00475997945739395,0.0,450.38743972138184,451.8334477629305,451.9584053733224,453.8469848369189
4.6199999999999894,7.618358231877266,-10.141010454104332,26.639010443076,5.942273550203666,6.066178530833746,0.0,5.198891572841538,-6.752258010145163,4.508097328619428,-0.16500485864989137,-0.0005878555309964389,0.0,440.99137457897797,440.54921875866216,441.73177830322584,440.7742969230817
4.679999999999988,7.933808449609709,-10.553280999684137,26.908954802923585,5.932745306722133,6.066464367103613,0.0,5.3157822695489765,-6.990942739695205,4.488823980041778,-0.14864679949547138,0.013754021346241487,0.0,468.5589694323712,469.67286033637413,468.3385329149055,469.58677358511443
4.739999999999987,8.25612514593124,-10.979926021654695,27.177186348746364,5.924285158415724,6.0677658123428095,0.0,5.427706168207745,-7.231377016867769,4.45116621989147,-0.12895919079922294,0.03411000759099172,0.0,465.00636828466827,466.5987047170665,464.6724123156672,466.19585973506867
4.799999999999986,8.585472402387877,-11.421813379014305,27.444683464095515,5.916505341525085,6.069230955927722,0.0,5.549950625969371,-7.498913592994281,4.464006252338651,-0.13110948042732187,-0.01533148303696713,0.0,486.6473582706442,482.93139916966254,483.7317047749122,483.5558026558389
4.859999999999984,8.920990177939808,-11.878126941471594,27.708075978390607,5.909541961575318,6.068957984802157,0.0,5.633886753516247,-7.712437017972703,4.315380401468819,-0.096154688736992,0.011164621144217412,0.0,432.94342425824027,435.16783731444366,430.73242435140827,433.66612107120784
4.919999999999983,9.262847074653306,-12.349668399796757,27.968173875591475,5.903517644527955,6.069724895352586,0.0,5.760831357885293,-8.00614426310444,4.352912535505875,-0.11064962580113755,0.015834517625260232,0.0,494.3191707450268,494.66313858376225,497.83905126618833,496.76938390589635
4.979999999999982,9.610897314035801,-12.83668439985369,28.224541658756266,5.896856849047126,6.070898693466248,0.0,5.840636451153574,-8.22867537274356,4.19239904101572,-0.11174995387254547,0.02613599480733636,0.0,432.9870579384153,433.8531263921433,433.51080826017727,433.40705541475006
5.0399999999999805,9.96397762722577,-13.33775212116309,28.472455541522443,5.889765130299212,6.072407486389027,0.0,5.928380344744298,-8.47449593566499,4.070771684524761,-0.1359511374543244,0.023090632191273747,0.0,448.3436119872391,448.09612973631386,448.5448047757525,446.56151323006145
